Java HotSpot(TM) 64-Bit Server VM (25.152-b16) for windows-amd64 JRE (1.8.0_152-b16), built on Sep 14 2017 02:29:36 by "java_re" with MS VC++ 10.0 (VS2010)
Memory: 4k page, physical 8282740k(3061628k free), swap 12810432k(5451196k free)
CommandLine flags: -XX:InitialHeapSize=536870912 -XX:+ManagementServer -XX:MaxHeapSize=536870912 -XX:+PrintGC -XX:+PrintGCDateStamps -XX:+PrintGCDetails -XX:+PrintGCTimeStamps -XX:+UseCompressedClassPointers -XX:+UseCompressedOops -XX:-UseLargePagesIndividualAllocation -XX:+UseParallelOldGC 
2017-11-10T19:49:16.821+0500: 259.449: [Full GC (Ergonomics) [PSYoungGen: 131584K->131582K(153088K)] [ParOldGen: 349663K->349662K(349696K)] 481247K->481245K(502784K), [Metaspace: 12836K->12836K(1060864K)], 0.1152419 secs] [Times: user=0.13 sys=0.00, real=0.12 secs] 
2017-11-10T19:49:16.936+0500: 259.565: [Full GC (Ergonomics) [PSYoungGen: 131584K->131583K(153088K)] [ParOldGen: 349662K->349662K(349696K)] 481246K->481246K(502784K), [Metaspace: 12836K->12836K(1060864K)], 0.0900529 secs] [Times: user=0.23 sys=0.00, real=0.09 secs] 
2017-11-10T19:49:17.027+0500: 259.655: [Full GC (Ergonomics) [PSYoungGen: 131584K->131583K(153088K)] [ParOldGen: 349666K->349663K(349696K)] 481250K->481247K(502784K), [Metaspace: 12836K->12836K(1060864K)], 0.0852065 secs] [Times: user=0.16 sys=0.00, real=0.09 secs] 
2017-11-10T19:49:17.112+0500: 259.741: [Full GC (Ergonomics) [PSYoungGen: 131584K->131583K(153088K)] [ParOldGen: 349663K->349663K(349696K)] 481247K->481247K(502784K), [Metaspace: 12836K->12836K(1060864K)], 0.0859007 secs] [Times: user=0.20 sys=0.00, real=0.09 secs] 
2017-11-10T19:49:17.199+0500: 259.827: [Full GC (Ergonomics) [PSYoungGen: 131584K->131583K(153088K)] [ParOldGen: 349665K->349664K(349696K)] 481249K->481248K(502784K), [Metaspace: 12836K->12836K(1060864K)], 0.0863309 secs] [Times: user=0.20 sys=0.00, real=0.09 secs] 
2017-11-10T19:49:17.286+0500: 259.915: [Full GC (Ergonomics) [PSYoungGen: 131584K->131582K(153088K)] [ParOldGen: 349667K->349665K(349696K)] 481251K->481247K(502784K), [Metaspace: 12837K->12837K(1060864K)], 0.0972195 secs] [Times: user=0.13 sys=0.00, real=0.10 secs] 
2017-11-10T19:49:17.384+0500: 260.013: [Full GC (Ergonomics) [PSYoungGen: 131584K->131583K(153088K)] [ParOldGen: 349665K->349664K(349696K)] 481249K->481248K(502784K), [Metaspace: 12837K->12837K(1060864K)], 0.1204852 secs] [Times: user=0.19 sys=0.00, real=0.12 secs] 
2017-11-10T19:49:17.505+0500: 260.134: [Full GC (Ergonomics) [PSYoungGen: 131584K->131582K(153088K)] [ParOldGen: 349664K->349664K(349696K)] 481248K->481247K(502784K), [Metaspace: 12837K->12837K(1060864K)], 0.1069484 secs] [Times: user=0.14 sys=0.00, real=0.11 secs] 
2017-11-10T19:49:17.613+0500: 260.242: [Full GC (Ergonomics) [PSYoungGen: 131584K->131583K(153088K)] [ParOldGen: 349664K->349664K(349696K)] 481248K->481248K(502784K), [Metaspace: 12837K->12837K(1060864K)], 0.0860850 secs] [Times: user=0.23 sys=0.00, real=0.09 secs] 
2017-11-10T19:49:17.699+0500: 260.328: [Full GC (Ergonomics) [PSYoungGen: 131584K->131583K(153088K)] [ParOldGen: 349664K->349664K(349696K)] 481248K->481248K(502784K), [Metaspace: 12837K->12837K(1060864K)], 0.0819485 secs] [Times: user=0.14 sys=0.00, real=0.08 secs] 
2017-11-10T19:49:17.782+0500: 260.411: [Full GC (Ergonomics) [PSYoungGen: 131584K->131582K(153088K)] [ParOldGen: 349664K->349662K(349696K)] 481248K->481245K(502784K), [Metaspace: 12837K->12837K(1060864K)], 0.0904537 secs] [Times: user=0.27 sys=0.00, real=0.09 secs] 
2017-11-10T19:49:17.873+0500: 260.502: [Full GC (Ergonomics) [PSYoungGen: 131584K->131583K(153088K)] [ParOldGen: 349662K->349662K(349696K)] 481246K->481246K(502784K), [Metaspace: 12837K->12837K(1060864K)], 0.0908884 secs] [Times: user=0.23 sys=0.00, real=0.09 secs] 
2017-11-10T19:49:17.965+0500: 260.593: [Full GC (Ergonomics) [PSYoungGen: 131584K->131583K(153088K)] [ParOldGen: 349665K->349663K(349696K)] 481249K->481247K(502784K), [Metaspace: 12837K->12837K(1060864K)], 0.0874031 secs] [Times: user=0.17 sys=0.00, real=0.09 secs] 
2017-11-10T19:49:18.052+0500: 260.681: [Full GC (Ergonomics) [PSYoungGen: 131584K->131583K(153088K)] [ParOldGen: 349663K->349663K(349696K)] 481247K->481247K(502784K), [Metaspace: 12837K->12837K(1060864K)], 0.0850877 secs] [Times: user=0.22 sys=0.00, real=0.09 secs] 
2017-11-10T19:49:18.138+0500: 260.766: [Full GC (Ergonomics) [PSYoungGen: 131583K->131583K(153088K)] [ParOldGen: 349663K->349663K(349696K)] 481247K->481247K(502784K), [Metaspace: 12837K->12837K(1060864K)], 0.0797559 secs] [Times: user=0.17 sys=0.00, real=0.08 secs] 
2017-11-10T19:49:18.218+0500: 260.846: [Full GC (Ergonomics) [PSYoungGen: 131583K->131582K(153088K)] [ParOldGen: 349666K->349665K(349696K)] 481250K->481247K(502784K), [Metaspace: 12837K->12837K(1060864K)], 0.0835736 secs] [Times: user=0.22 sys=0.00, real=0.08 secs] 
2017-11-10T19:49:18.302+0500: 260.930: [Full GC (Ergonomics) [PSYoungGen: 131584K->131583K(153088K)] [ParOldGen: 349665K->349664K(349696K)] 481249K->481248K(502784K), [Metaspace: 12837K->12837K(1060864K)], 0.0799113 secs] [Times: user=0.16 sys=0.00, real=0.08 secs] 
2017-11-10T19:49:18.382+0500: 261.011: [Full GC (Ergonomics) [PSYoungGen: 131584K->131582K(153088K)] [ParOldGen: 349664K->349664K(349696K)] 481248K->481247K(502784K), [Metaspace: 12837K->12837K(1060864K)], 0.0869171 secs] [Times: user=0.23 sys=0.00, real=0.09 secs] 
2017-11-10T19:49:18.469+0500: 261.098: [Full GC (Ergonomics) [PSYoungGen: 131584K->131583K(153088K)] [ParOldGen: 349664K->349664K(349696K)] 481248K->481248K(502784K), [Metaspace: 12837K->12837K(1060864K)], 0.0870129 secs] [Times: user=0.22 sys=0.00, real=0.09 secs] 
2017-11-10T19:49:18.557+0500: 261.185: [Full GC (Ergonomics) [PSYoungGen: 131584K->131583K(153088K)] [ParOldGen: 349664K->349664K(349696K)] 481248K->481248K(502784K), [Metaspace: 12837K->12837K(1060864K)], 0.0852006 secs] [Times: user=0.19 sys=0.00, real=0.09 secs] 
2017-11-10T19:49:18.642+0500: 261.271: [Full GC (Ergonomics) [PSYoungGen: 131584K->131582K(153088K)] [ParOldGen: 349664K->349662K(349696K)] 481248K->481245K(502784K), [Metaspace: 12837K->12837K(1060864K)], 0.0824951 secs] [Times: user=0.19 sys=0.00, real=0.08 secs] 
2017-11-10T19:49:18.725+0500: 261.354: [Full GC (Ergonomics) [PSYoungGen: 131584K->131583K(153088K)] [ParOldGen: 349662K->349662K(349696K)] 481246K->481246K(502784K), [Metaspace: 12837K->12837K(1060864K)], 0.0967374 secs] [Times: user=0.16 sys=0.00, real=0.10 secs] 
2017-11-10T19:49:18.823+0500: 261.451: [Full GC (Ergonomics) [PSYoungGen: 131584K->131583K(153088K)] [ParOldGen: 349665K->349663K(349696K)] 481249K->481247K(502784K), [Metaspace: 12837K->12837K(1060864K)], 0.0906615 secs] [Times: user=0.22 sys=0.00, real=0.09 secs] 
2017-11-10T19:49:18.914+0500: 261.542: [Full GC (Ergonomics) [PSYoungGen: 131584K->131583K(153088K)] [ParOldGen: 349663K->349663K(349696K)] 481247K->481247K(502784K), [Metaspace: 12837K->12837K(1060864K)], 0.1008304 secs] [Times: user=0.11 sys=0.00, real=0.10 secs] 
2017-11-10T19:49:19.015+0500: 261.643: [Full GC (Ergonomics) [PSYoungGen: 131583K->131583K(153088K)] [ParOldGen: 349663K->349663K(349696K)] 481247K->481247K(502784K), [Metaspace: 12837K->12837K(1060864K)], 0.0865813 secs] [Times: user=0.34 sys=0.00, real=0.09 secs] 
2017-11-10T19:49:19.102+0500: 261.730: [Full GC (Ergonomics) [PSYoungGen: 131583K->131582K(153088K)] [ParOldGen: 349666K->349665K(349696K)] 481250K->481247K(502784K), [Metaspace: 12837K->12837K(1060864K)], 0.0899859 secs] [Times: user=0.33 sys=0.00, real=0.09 secs] 
2017-11-10T19:49:19.192+0500: 261.821: [Full GC (Ergonomics) [PSYoungGen: 131584K->131583K(153088K)] [ParOldGen: 349665K->349664K(349696K)] 481249K->481248K(502784K), [Metaspace: 12837K->12837K(1060864K)], 0.1047699 secs] [Times: user=0.06 sys=0.00, real=0.11 secs] 
2017-11-10T19:49:19.297+0500: 261.926: [Full GC (Ergonomics) [PSYoungGen: 131584K->131582K(153088K)] [ParOldGen: 349664K->349664K(349696K)] 481248K->481247K(502784K), [Metaspace: 12837K->12837K(1060864K)], 0.0982545 secs] [Times: user=0.20 sys=0.00, real=0.10 secs] 
2017-11-10T19:49:19.396+0500: 262.025: [Full GC (Ergonomics) [PSYoungGen: 131584K->131583K(153088K)] [ParOldGen: 349664K->349664K(349696K)] 481248K->481248K(502784K), [Metaspace: 12837K->12837K(1060864K)], 0.0910541 secs] [Times: user=0.25 sys=0.00, real=0.09 secs] 
2017-11-10T19:49:19.487+0500: 262.116: [Full GC (Ergonomics) [PSYoungGen: 131584K->131583K(153088K)] [ParOldGen: 349664K->349664K(349696K)] 481248K->481248K(502784K), [Metaspace: 12837K->12837K(1060864K)], 0.0906552 secs] [Times: user=0.25 sys=0.00, real=0.09 secs] 
2017-11-10T19:49:19.578+0500: 262.207: [Full GC (Ergonomics) [PSYoungGen: 131584K->131582K(153088K)] [ParOldGen: 349664K->349662K(349696K)] 481248K->481245K(502784K), [Metaspace: 12837K->12837K(1060864K)], 0.0878861 secs] [Times: user=0.38 sys=0.00, real=0.09 secs] 
2017-11-10T19:49:19.667+0500: 262.295: [Full GC (Ergonomics) [PSYoungGen: 131584K->131583K(153088K)] [ParOldGen: 349662K->349662K(349696K)] 481246K->481246K(502784K), [Metaspace: 12837K->12837K(1060864K)], 0.0858597 secs] [Times: user=0.23 sys=0.00, real=0.09 secs] 
2017-11-10T19:49:19.753+0500: 262.382: [Full GC (Ergonomics) [PSYoungGen: 131584K->131583K(153088K)] [ParOldGen: 349665K->349663K(349696K)] 481249K->481247K(502784K), [Metaspace: 12837K->12837K(1060864K)], 0.0819173 secs] [Times: user=0.24 sys=0.00, real=0.08 secs] 
2017-11-10T19:49:19.835+0500: 262.464: [Full GC (Ergonomics) [PSYoungGen: 131584K->131583K(153088K)] [ParOldGen: 349663K->349663K(349696K)] 481247K->481247K(502784K), [Metaspace: 12837K->12837K(1060864K)], 0.0900734 secs] [Times: user=0.25 sys=0.00, real=0.09 secs] 
2017-11-10T19:49:19.926+0500: 262.554: [Full GC (Ergonomics) [PSYoungGen: 131583K->131583K(153088K)] [ParOldGen: 349663K->349663K(349696K)] 481247K->481247K(502784K), [Metaspace: 12837K->12837K(1060864K)], 0.0862527 secs] [Times: user=0.22 sys=0.00, real=0.09 secs] 
2017-11-10T19:49:20.013+0500: 262.641: [Full GC (Ergonomics) [PSYoungGen: 131583K->131582K(153088K)] [ParOldGen: 349666K->349665K(349696K)] 481250K->481247K(502784K), [Metaspace: 12837K->12837K(1060864K)], 0.0875004 secs] [Times: user=0.25 sys=0.02, real=0.09 secs] 
2017-11-10T19:49:20.100+0500: 262.729: [Full GC (Ergonomics) [PSYoungGen: 131584K->131583K(153088K)] [ParOldGen: 349665K->349664K(349696K)] 481249K->481248K(502784K), [Metaspace: 12837K->12837K(1060864K)], 0.0853634 secs] [Times: user=0.25 sys=0.00, real=0.09 secs] 
2017-11-10T19:49:20.186+0500: 262.814: [Full GC (Ergonomics) [PSYoungGen: 131584K->131582K(153088K)] [ParOldGen: 349664K->349664K(349696K)] 481248K->481247K(502784K), [Metaspace: 12837K->12837K(1060864K)], 0.0867475 secs] [Times: user=0.25 sys=0.00, real=0.09 secs] 
2017-11-10T19:49:20.273+0500: 262.902: [Full GC (Ergonomics) [PSYoungGen: 131584K->131583K(153088K)] [ParOldGen: 349664K->349664K(349696K)] 481248K->481248K(502784K), [Metaspace: 12837K->12837K(1060864K)], 0.0869817 secs] [Times: user=0.22 sys=0.00, real=0.09 secs] 
2017-11-10T19:49:20.360+0500: 262.989: [Full GC (Ergonomics) [PSYoungGen: 131584K->131583K(153088K)] [ParOldGen: 349664K->349664K(349696K)] 481248K->481248K(502784K), [Metaspace: 12837K->12837K(1060864K)], 0.0902753 secs] [Times: user=0.36 sys=0.00, real=0.09 secs] 
2017-11-10T19:49:20.451+0500: 263.079: [Full GC (Ergonomics) [PSYoungGen: 131584K->131582K(153088K)] [ParOldGen: 349664K->349662K(349696K)] 481248K->481245K(502784K), [Metaspace: 12837K->12837K(1060864K)], 0.0882102 secs] [Times: user=0.34 sys=0.00, real=0.09 secs] 
2017-11-10T19:49:20.540+0500: 263.168: [Full GC (Ergonomics) [PSYoungGen: 131584K->131583K(153088K)] [ParOldGen: 349662K->349662K(349696K)] 481246K->481246K(502784K), [Metaspace: 12837K->12837K(1060864K)], 0.0873117 secs] [Times: user=0.14 sys=0.00, real=0.09 secs] 
2017-11-10T19:49:20.627+0500: 263.256: [Full GC (Ergonomics) [PSYoungGen: 131584K->131583K(153088K)] [ParOldGen: 349665K->349663K(349696K)] 481249K->481247K(502784K), [Metaspace: 12837K->12837K(1060864K)], 0.0903354 secs] [Times: user=0.25 sys=0.00, real=0.09 secs] 
2017-11-10T19:49:20.718+0500: 263.347: [Full GC (Ergonomics) [PSYoungGen: 131584K->131583K(153088K)] [ParOldGen: 349663K->349663K(349696K)] 481247K->481247K(502784K), [Metaspace: 12837K->12837K(1060864K)], 0.0898079 secs] [Times: user=0.34 sys=0.00, real=0.09 secs] 
2017-11-10T19:49:20.808+0500: 263.437: [Full GC (Ergonomics) [PSYoungGen: 131583K->131583K(153088K)] [ParOldGen: 349663K->349663K(349696K)] 481247K->481247K(502784K), [Metaspace: 12837K->12837K(1060864K)], 0.0864419 secs] [Times: user=0.30 sys=0.00, real=0.09 secs] 
2017-11-10T19:49:20.895+0500: 263.524: [Full GC (Ergonomics) [PSYoungGen: 131583K->131582K(153088K)] [ParOldGen: 349666K->349665K(349696K)] 481250K->481247K(502784K), [Metaspace: 12837K->12837K(1060864K)], 0.0866492 secs] [Times: user=0.27 sys=0.00, real=0.09 secs] 
2017-11-10T19:49:20.982+0500: 263.611: [Full GC (Ergonomics) [PSYoungGen: 131584K->131583K(153088K)] [ParOldGen: 349665K->349664K(349696K)] 481249K->481248K(502784K), [Metaspace: 12837K->12837K(1060864K)], 0.0879017 secs] [Times: user=0.36 sys=0.00, real=0.09 secs] 
2017-11-10T19:49:21.071+0500: 263.699: [Full GC (Ergonomics) [PSYoungGen: 131584K->131582K(153088K)] [ParOldGen: 349664K->349664K(349696K)] 481248K->481247K(502784K), [Metaspace: 12837K->12837K(1060864K)], 0.0892041 secs] [Times: user=0.31 sys=0.00, real=0.09 secs] 
2017-11-10T19:49:21.160+0500: 263.789: [Full GC (Ergonomics) [PSYoungGen: 131584K->131583K(153088K)] [ParOldGen: 349664K->349664K(349696K)] 481248K->481248K(502784K), [Metaspace: 12837K->12837K(1060864K)], 0.0876910 secs] [Times: user=0.17 sys=0.00, real=0.09 secs] 
2017-11-10T19:49:21.248+0500: 263.877: [Full GC (Ergonomics) [PSYoungGen: 131584K->131583K(153088K)] [ParOldGen: 349664K->349664K(349696K)] 481248K->481248K(502784K), [Metaspace: 12837K->12837K(1060864K)], 0.0873904 secs] [Times: user=0.31 sys=0.00, real=0.09 secs] 
2017-11-10T19:49:21.336+0500: 263.964: [Full GC (Ergonomics) [PSYoungGen: 131584K->131582K(153088K)] [ParOldGen: 349664K->349662K(349696K)] 481248K->481245K(502784K), [Metaspace: 12837K->12837K(1060864K)], 0.0870780 secs] [Times: user=0.27 sys=0.00, real=0.09 secs] 
2017-11-10T19:49:21.423+0500: 264.052: [Full GC (Ergonomics) [PSYoungGen: 131584K->131583K(153088K)] [ParOldGen: 349662K->349662K(349696K)] 481246K->481246K(502784K), [Metaspace: 12837K->12837K(1060864K)], 0.0858293 secs] [Times: user=0.30 sys=0.00, real=0.09 secs] 
2017-11-10T19:49:21.510+0500: 264.138: [Full GC (Ergonomics) [PSYoungGen: 131584K->131583K(153088K)] [ParOldGen: 349665K->349663K(349696K)] 481249K->481247K(502784K), [Metaspace: 12837K->12837K(1060864K)], 0.0869523 secs] [Times: user=0.28 sys=0.00, real=0.09 secs] 
2017-11-10T19:49:21.597+0500: 264.226: [Full GC (Ergonomics) [PSYoungGen: 131584K->131583K(153088K)] [ParOldGen: 349663K->349663K(349696K)] 481247K->481247K(502784K), [Metaspace: 12837K->12837K(1060864K)], 0.0887505 secs] [Times: user=0.25 sys=0.00, real=0.09 secs] 
2017-11-10T19:49:21.686+0500: 264.315: [Full GC (Ergonomics) [PSYoungGen: 131583K->131583K(153088K)] [ParOldGen: 349663K->349663K(349696K)] 481247K->481247K(502784K), [Metaspace: 12837K->12837K(1060864K)], 0.0825474 secs] [Times: user=0.25 sys=0.00, real=0.08 secs] 
2017-11-10T19:49:21.769+0500: 264.398: [Full GC (Ergonomics) [PSYoungGen: 131583K->131582K(153088K)] [ParOldGen: 349666K->349665K(349696K)] 481250K->481247K(502784K), [Metaspace: 12837K->12837K(1060864K)], 0.0920143 secs] [Times: user=0.20 sys=0.00, real=0.09 secs] 
2017-11-10T19:49:21.862+0500: 264.490: [Full GC (Ergonomics) [PSYoungGen: 131584K->131583K(153088K)] [ParOldGen: 349665K->349664K(349696K)] 481249K->481248K(502784K), [Metaspace: 12837K->12837K(1060864K)], 0.0893792 secs] [Times: user=0.26 sys=0.00, real=0.09 secs] 
2017-11-10T19:49:21.951+0500: 264.580: [Full GC (Ergonomics) [PSYoungGen: 131584K->131582K(153088K)] [ParOldGen: 349664K->349664K(349696K)] 481248K->481247K(502784K), [Metaspace: 12837K->12837K(1060864K)], 0.0869445 secs] [Times: user=0.33 sys=0.00, real=0.09 secs] 
2017-11-10T19:49:22.039+0500: 264.668: [Full GC (Ergonomics) [PSYoungGen: 131584K->131583K(153088K)] [ParOldGen: 349664K->349664K(349696K)] 481248K->481248K(502784K), [Metaspace: 12837K->12837K(1060864K)], 0.0864497 secs] [Times: user=0.17 sys=0.00, real=0.09 secs] 
2017-11-10T19:49:22.126+0500: 264.755: [Full GC (Ergonomics) [PSYoungGen: 131584K->131583K(153088K)] [ParOldGen: 349664K->349664K(349696K)] 481248K->481248K(502784K), [Metaspace: 12837K->12837K(1060864K)], 0.0896515 secs] [Times: user=0.30 sys=0.01, real=0.09 secs] 
2017-11-10T19:49:22.216+0500: 264.844: [Full GC (Ergonomics) [PSYoungGen: 131584K->131582K(153088K)] [ParOldGen: 349664K->349662K(349696K)] 481248K->481245K(502784K), [Metaspace: 12837K->12837K(1060864K)], 0.0841358 secs] [Times: user=0.27 sys=0.00, real=0.08 secs] 
2017-11-10T19:49:22.300+0500: 264.929: [Full GC (Ergonomics) [PSYoungGen: 131584K->131583K(153088K)] [ParOldGen: 349662K->349662K(349696K)] 481246K->481246K(502784K), [Metaspace: 12837K->12837K(1060864K)], 0.0834719 secs] [Times: user=0.25 sys=0.00, real=0.08 secs] 
2017-11-10T19:49:22.384+0500: 265.013: [Full GC (Ergonomics) [PSYoungGen: 131584K->131583K(153088K)] [ParOldGen: 349665K->349663K(349696K)] 481249K->481247K(502784K), [Metaspace: 12837K->12837K(1060864K)], 0.0852593 secs] [Times: user=0.25 sys=0.00, real=0.09 secs] 
2017-11-10T19:49:22.470+0500: 265.098: [Full GC (Ergonomics) [PSYoungGen: 131584K->131583K(153088K)] [ParOldGen: 349663K->349663K(349696K)] 481247K->481247K(502784K), [Metaspace: 12837K->12837K(1060864K)], 0.0869636 secs] [Times: user=0.38 sys=0.00, real=0.09 secs] 
2017-11-10T19:49:22.557+0500: 265.186: [Full GC (Ergonomics) [PSYoungGen: 131583K->131583K(153088K)] [ParOldGen: 349663K->349663K(349696K)] 481247K->481247K(502784K), [Metaspace: 12837K->12837K(1060864K)], 0.0916403 secs] [Times: user=0.36 sys=0.00, real=0.09 secs] 
2017-11-10T19:49:22.649+0500: 265.278: [Full GC (Ergonomics) [PSYoungGen: 131583K->131582K(153088K)] [ParOldGen: 349666K->349665K(349696K)] 481250K->481247K(502784K), [Metaspace: 12837K->12837K(1060864K)], 0.0849225 secs] [Times: user=0.27 sys=0.00, real=0.09 secs] 
2017-11-10T19:49:22.734+0500: 265.363: [Full GC (Ergonomics) [PSYoungGen: 131584K->131583K(153088K)] [ParOldGen: 349665K->349664K(349696K)] 481249K->481248K(502784K), [Metaspace: 12837K->12837K(1060864K)], 0.0824834 secs] [Times: user=0.34 sys=0.00, real=0.08 secs] 
2017-11-10T19:49:22.817+0500: 265.446: [Full GC (Ergonomics) [PSYoungGen: 131584K->131582K(153088K)] [ParOldGen: 349664K->349664K(349696K)] 481248K->481247K(502784K), [Metaspace: 12837K->12837K(1060864K)], 0.0864913 secs] [Times: user=0.23 sys=0.00, real=0.09 secs] 
2017-11-10T19:49:22.904+0500: 265.533: [Full GC (Ergonomics) [PSYoungGen: 131584K->131583K(153088K)] [ParOldGen: 349664K->349664K(349696K)] 481248K->481248K(502784K), [Metaspace: 12837K->12837K(1060864K)], 0.0879819 secs] [Times: user=0.25 sys=0.00, real=0.09 secs] 
2017-11-10T19:49:22.992+0500: 265.621: [Full GC (Ergonomics) [PSYoungGen: 131584K->131583K(153088K)] [ParOldGen: 349664K->349664K(349696K)] 481248K->481248K(502784K), [Metaspace: 12837K->12837K(1060864K)], 0.0878758 secs] [Times: user=0.28 sys=0.00, real=0.09 secs] 
2017-11-10T19:49:23.081+0500: 265.709: [Full GC (Ergonomics) [PSYoungGen: 131584K->131582K(153088K)] [ParOldGen: 349664K->349662K(349696K)] 481248K->481245K(502784K), [Metaspace: 12837K->12837K(1060864K)], 0.0884620 secs] [Times: user=0.27 sys=0.00, real=0.09 secs] 
2017-11-10T19:49:23.169+0500: 265.798: [Full GC (Ergonomics) [PSYoungGen: 131584K->131583K(153088K)] [ParOldGen: 349662K->349662K(349696K)] 481246K->481246K(502784K), [Metaspace: 12837K->12837K(1060864K)], 0.0893068 secs] [Times: user=0.33 sys=0.00, real=0.09 secs] 
2017-11-10T19:49:23.259+0500: 265.888: [Full GC (Ergonomics) [PSYoungGen: 131584K->131583K(153088K)] [ParOldGen: 349665K->349663K(349696K)] 481249K->481247K(502784K), [Metaspace: 12837K->12837K(1060864K)], 0.0867778 secs] [Times: user=0.23 sys=0.00, real=0.09 secs] 
2017-11-10T19:49:23.347+0500: 265.975: [Full GC (Ergonomics) [PSYoungGen: 131584K->131583K(153088K)] [ParOldGen: 349663K->349663K(349696K)] 481247K->481247K(502784K), [Metaspace: 12837K->12837K(1060864K)], 0.0903697 secs] [Times: user=0.27 sys=0.00, real=0.09 secs] 
2017-11-10T19:49:23.438+0500: 266.066: [Full GC (Ergonomics) [PSYoungGen: 131583K->131583K(153088K)] [ParOldGen: 349663K->349663K(349696K)] 481247K->481247K(502784K), [Metaspace: 12837K->12837K(1060864K)], 0.0889905 secs] [Times: user=0.34 sys=0.00, real=0.09 secs] 
2017-11-10T19:49:23.527+0500: 266.156: [Full GC (Ergonomics) [PSYoungGen: 131583K->131582K(153088K)] [ParOldGen: 349666K->349665K(349696K)] 481250K->481247K(502784K), [Metaspace: 12837K->12837K(1060864K)], 0.0866003 secs] [Times: user=0.30 sys=0.00, real=0.09 secs] 
2017-11-10T19:49:23.614+0500: 266.243: [Full GC (Ergonomics) [PSYoungGen: 131584K->131583K(153088K)] [ParOldGen: 349665K->349664K(349696K)] 481249K->481248K(502784K), [Metaspace: 12837K->12837K(1060864K)], 0.0870990 secs] [Times: user=0.20 sys=0.00, real=0.09 secs] 
2017-11-10T19:49:23.702+0500: 266.330: [Full GC (Ergonomics) [PSYoungGen: 131584K->131582K(153088K)] [ParOldGen: 349664K->349664K(349696K)] 481248K->481247K(502784K), [Metaspace: 12837K->12837K(1060864K)], 0.0886708 secs] [Times: user=0.25 sys=0.00, real=0.09 secs] 
2017-11-10T19:49:23.791+0500: 266.420: [Full GC (Ergonomics) [PSYoungGen: 131584K->131583K(153088K)] [ParOldGen: 349664K->349664K(349696K)] 481248K->481248K(502784K), [Metaspace: 12837K->12837K(1060864K)], 0.0866702 secs] [Times: user=0.26 sys=0.00, real=0.09 secs] 
2017-11-10T19:49:23.878+0500: 266.507: [Full GC (Ergonomics) [PSYoungGen: 131584K->131583K(153088K)] [ParOldGen: 349664K->349664K(349696K)] 481248K->481248K(502784K), [Metaspace: 12838K->12838K(1060864K)], 0.0965130 secs] [Times: user=0.24 sys=0.00, real=0.10 secs] 
2017-11-10T19:49:23.975+0500: 266.604: [Full GC (Ergonomics) [PSYoungGen: 131584K->131582K(153088K)] [ParOldGen: 349664K->349662K(349696K)] 481248K->481245K(502784K), [Metaspace: 12838K->12838K(1060864K)], 0.0828569 secs] [Times: user=0.23 sys=0.00, real=0.08 secs] 
2017-11-10T19:49:24.059+0500: 266.687: [Full GC (Ergonomics) [PSYoungGen: 131584K->131583K(153088K)] [ParOldGen: 349662K->349662K(349696K)] 481246K->481246K(502784K), [Metaspace: 12838K->12838K(1060864K)], 0.0862190 secs] [Times: user=0.20 sys=0.00, real=0.09 secs] 
2017-11-10T19:49:24.145+0500: 266.774: [Full GC (Ergonomics) [PSYoungGen: 131584K->131583K(153088K)] [ParOldGen: 349665K->349663K(349696K)] 481249K->481247K(502784K), [Metaspace: 12838K->12838K(1060864K)], 0.0771613 secs] [Times: user=0.13 sys=0.00, real=0.08 secs] 
2017-11-10T19:49:24.223+0500: 266.851: [Full GC (Ergonomics) [PSYoungGen: 131584K->131583K(153088K)] [ParOldGen: 349663K->349663K(349696K)] 481247K->481247K(502784K), [Metaspace: 12838K->12838K(1060864K)], 0.0793731 secs] [Times: user=0.19 sys=0.00, real=0.08 secs] 
2017-11-10T19:49:24.303+0500: 266.931: [Full GC (Ergonomics) [PSYoungGen: 131583K->131583K(153088K)] [ParOldGen: 349663K->349663K(349696K)] 481247K->481247K(502784K), [Metaspace: 12838K->12838K(1060864K)], 0.0880010 secs] [Times: user=0.20 sys=0.00, real=0.09 secs] 
2017-11-10T19:49:24.391+0500: 267.020: [Full GC (Ergonomics) [PSYoungGen: 131583K->131582K(153088K)] [ParOldGen: 349666K->349665K(349696K)] 481250K->481247K(502784K), [Metaspace: 12838K->12838K(1060864K)], 0.0915845 secs] [Times: user=0.30 sys=0.00, real=0.09 secs] 
2017-11-10T19:49:24.483+0500: 267.112: [Full GC (Ergonomics) [PSYoungGen: 131584K->131583K(153088K)] [ParOldGen: 349665K->349664K(349696K)] 481249K->481248K(502784K), [Metaspace: 12838K->12838K(1060864K)], 0.0884209 secs] [Times: user=0.30 sys=0.00, real=0.09 secs] 
2017-11-10T19:49:24.572+0500: 267.200: [Full GC (Ergonomics) [PSYoungGen: 131584K->131582K(153088K)] [ParOldGen: 349664K->349664K(349696K)] 481248K->481247K(502784K), [Metaspace: 12838K->12838K(1060864K)], 0.0934071 secs] [Times: user=0.31 sys=0.00, real=0.09 secs] 
